metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
checks,1784003729,0.000000,status 200,,,,,,,,default,,,,,,,
checks,1784003729,1.000000,menos de 1000ms,,,,,,,,default,,,,,,,
http_reqs,1784003729,1.000000,,,1429,false,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports,,
http_req_duration,1784003729,229.181600,,,1429,false,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports,,
http_req_blocked,1784003729,0.000000,,,1429,false,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports,,
http_req_connecting,1784003729,0.000000,,,1429,false,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports,,
http_req_tls_handshaking,1784003729,0.000000,,,1429,false,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports,,
http_req_sending,1784003729,0.000000,,,1429,false,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports,,
http_req_waiting,1784003729,228.605400,,,1429,false,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports,,
http_req_receiving,1784003729,0.576200,,,1429,false,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports,,
http_req_failed,1784003729,1.000000,,,1429,false,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports,,
http_reqs,1784003729,1.000000,,,1429,false,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports,,
http_req_duration,1784003729,229.610300,,,1429,false,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports,,
http_req_blocked,1784003729,0.000000,,,1429,false,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports,,
http_req_connecting,1784003729,0.000000,,,1429,false,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports,,
http_req_tls_handshaking,1784003729,0.000000,,,1429,false,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports,,
http_req_sending,1784003729,0.428700,,,1429,false,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports,,
http_req_waiting,1784003729,228.605400,,,1429,false,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports,,
http_req_receiving,1784003729,0.576200,,,1429,false,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports,,
http_req_failed,1784003729,1.000000,,,1429,false,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports,,
checks,1784003729,0.000000,status 200,,,,,,,,default,,,,,,,
checks,1784003729,1.000000,menos de 1000ms,,,,,,,,default,,,,,,,
http_reqs,1784003729,1.000000,,,1429,false,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports,,
http_req_duration,1784003729,228.664900,,,1429,false,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports,,
http_req_blocked,1784003729,0.000000,,,1429,false,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports,,
http_req_connecting,1784003729,0.000000,,,1429,false,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports,,
http_req_tls_handshaking,1784003729,0.000000,,,1429,false,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports,,
http_req_sending,1784003729,0.000000,,,1429,false,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports,,
http_req_waiting,1784003729,228.088700,,,1429,false,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports,,
http_req_receiving,1784003729,0.576200,,,1429,false,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports,,
http_req_failed,1784003729,1.000000,,,1429,false,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports,,
checks,1784003729,0.000000,status 200,,,,,,,,default,,,,,,,
checks,1784003729,1.000000,menos de 1000ms,,,,,,,,default,,,,,,,
checks,1784003729,0.000000,status 200,,,,,,,,default,,,,,,,
http_reqs,1784003729,1.000000,,,1429,false,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports,,
http_req_duration,1784003729,229.181600,,,1429,false,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports,,
http_req_blocked,1784003729,0.000000,,,1429,false,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports,,
http_req_connecting,1784003729,0.000000,,,1429,false,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports,,
http_req_tls_handshaking,1784003729,0.000000,,,1429,false,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports,,
http_req_sending,1784003729,0.516700,,,1429,false,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports,,
http_req_waiting,1784003729,228.664900,,,1429,false,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports,,
http_req_receiving,1784003729,0.000000,,,1429,false,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports,,
http_req_failed,1784003729,1.000000,,,1429,false,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports,,
checks,1784003729,1.000000,menos de 1000ms,,,,,,,,default,,,,,,,
checks,1784003729,0.000000,status 200,,,,,,,,default,,,,,,,
checks,1784003729,1.000000,menos de 1000ms,,,,,,,,default,,,,,,,
vus,1784003729,10.000000,,,,,,,,,,,,,,,,
vus_max,1784003729,10.000000,,,,,,,,,,,,,,,,
http_reqs,1784003729,1.000000,,,1429,false,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_duration,1784003729,204.024100,,,1429,false,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_blocked,1784003729,0.000000,,,1429,false,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_connecting,1784003729,0.000000,,,1429,false,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_tls_handshaking,1784003729,0.000000,,,1429,false,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_sending,1784003729,0.000000,,,1429,false,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_waiting,1784003729,203.198600,,,1429,false,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_receiving,1784003729,0.825500,,,1429,false,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_failed,1784003729,1.000000,,,1429,false,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports/JFK,,
checks,1784003729,0.000000,JFK status 200,,,,,,,,default,,,,,,,
http_reqs,1784003729,1.000000,,,1429,false,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_duration,1784003729,203.447900,,,1429,false,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_blocked,1784003729,0.000000,,,1429,false,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_connecting,1784003729,0.000000,,,1429,false,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_tls_handshaking,1784003729,0.000000,,,1429,false,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_sending,1784003729,0.000000,,,1429,false,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_waiting,1784003729,203.447900,,,1429,false,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_receiving,1784003729,0.000000,,,1429,false,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_failed,1784003729,1.000000,,,1429,false,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports/JFK,,
checks,1784003729,0.000000,JFK status 200,,,,,,,,default,,,,,,,
http_reqs,1784003729,1.000000,,,1429,false,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_duration,1784003729,204.024100,,,1429,false,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_blocked,1784003729,0.000000,,,1429,false,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_connecting,1784003729,0.000000,,,1429,false,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_tls_handshaking,1784003729,0.000000,,,1429,false,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_sending,1784003729,0.000000,,,1429,false,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_waiting,1784003729,204.024100,,,1429,false,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_receiving,1784003729,0.000000,,,1429,false,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_failed,1784003729,1.000000,,,1429,false,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports/JFK,,
checks,1784003729,0.000000,JFK status 200,,,,,,,,default,,,,,,,
http_reqs,1784003729,1.000000,,,1429,false,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_duration,1784003729,204.604800,,,1429,false,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_blocked,1784003729,0.000000,,,1429,false,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_connecting,1784003729,0.000000,,,1429,false,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_tls_handshaking,1784003729,0.000000,,,1429,false,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_sending,1784003729,0.576200,,,1429,false,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_waiting,1784003729,204.028600,,,1429,false,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_receiving,1784003729,0.000000,,,1429,false,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_failed,1784003729,1.000000,,,1429,false,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_reqs,1784003729,1.000000,,,1429,false,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_duration,1784003729,204.028600,,,1429,false,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_blocked,1784003729,0.000000,,,1429,false,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_connecting,1784003729,0.000000,,,1429,false,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_tls_handshaking,1784003729,0.000000,,,1429,false,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_sending,1784003729,0.000000,,,1429,false,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_waiting,1784003729,204.028600,,,1429,false,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_receiving,1784003729,0.000000,,,1429,false,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_failed,1784003729,1.000000,,,1429,false,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports/JFK,,
checks,1784003729,0.000000,JFK status 200,,,,,,,,default,,,,,,,
checks,1784003729,0.000000,JFK status 200,,,,,,,,default,,,,,,,
http_reqs,1784003729,1.000000,,,1429,false,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_duration,1784003729,203.508700,,,1429,false,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_blocked,1784003729,0.000000,,,1429,false,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_connecting,1784003729,0.000000,,,1429,false,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_tls_handshaking,1784003729,0.000000,,,1429,false,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_sending,1784003729,0.000000,,,1429,false,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_waiting,1784003729,203.508700,,,1429,false,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_receiving,1784003729,0.000000,,,1429,false,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_failed,1784003729,1.000000,,,1429,false,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports/JFK,,
checks,1784003729,0.000000,JFK status 200,,,,,,,,default,,,,,,,
http_reqs,1784003729,1.000000,,,1429,false,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_duration,1784003729,204.028600,,,1429,false,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_blocked,1784003729,0.000000,,,1429,false,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_connecting,1784003729,0.000000,,,1429,false,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_tls_handshaking,1784003729,0.000000,,,1429,false,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_sending,1784003729,0.000000,,,1429,false,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_waiting,1784003729,204.028600,,,1429,false,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_receiving,1784003729,0.000000,,,1429,false,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_failed,1784003729,1.000000,,,1429,false,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports/JFK,,
checks,1784003729,0.000000,JFK status 200,,,,,,,,default,,,,,,,
http_reqs,1784003729,1.000000,,,1429,false,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_duration,1784003729,204.028600,,,1429,false,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_blocked,1784003729,0.000000,,,1429,false,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_connecting,1784003729,0.000000,,,1429,false,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_tls_handshaking,1784003729,0.000000,,,1429,false,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_sending,1784003729,0.519900,,,1429,false,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_waiting,1784003729,203.508700,,,1429,false,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_receiving,1784003729,0.000000,,,1429,false,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_failed,1784003729,1.000000,,,1429,false,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports/JFK,,
checks,1784003729,0.000000,JFK status 200,,,,,,,,default,,,,,,,
data_sent,1784003730,72.000000,,,,,,,,,default,,,,,,,
data_received,1784003730,263.000000,,,,,,,,,default,,,,,,,
iteration_duration,1784003730,1435.002000,,,,,,,,,default,,,,,,,
iterations,1784003730,1.000000,,,,,,,,,default,,,,,,,
data_sent,1784003730,72.000000,,,,,,,,,default,,,,,,,
data_received,1784003730,263.000000,,,,,,,,,default,,,,,,,
iteration_duration,1784003730,1431.936300,,,,,,,,,default,,,,,,,
iterations,1784003730,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1784003730,1.000000,,,1429,false,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports,,
http_req_duration,1784003730,227.470000,,,1429,false,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports,,
http_req_blocked,1784003730,0.000000,,,1429,false,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports,,
http_req_connecting,1784003730,0.000000,,,1429,false,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports,,
http_req_tls_handshaking,1784003730,0.000000,,,1429,false,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports,,
http_req_sending,1784003730,0.471800,,,1429,false,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports,,
http_req_waiting,1784003730,226.219800,,,1429,false,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports,,
http_req_receiving,1784003730,0.778400,,,1429,false,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports,,
http_req_failed,1784003730,1.000000,,,1429,false,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports,,
checks,1784003730,0.000000,status 200,,,,,,,,default,,,,,,,
checks,1784003730,1.000000,menos de 1000ms,,,,,,,,default,,,,,,,
vus,1784003730,10.000000,,,,,,,,,,,,,,,,
vus_max,1784003730,10.000000,,,,,,,,,,,,,,,,
data_sent,1784003730,72.000000,,,,,,,,,default,,,,,,,
data_received,1784003730,263.000000,,,,,,,,,default,,,,,,,
iteration_duration,1784003730,1433.452600,,,,,,,,,default,,,,,,,
iterations,1784003730,1.000000,,,,,,,,,default,,,,,,,
data_sent,1784003730,72.000000,,,,,,,,,default,,,,,,,
data_received,1784003730,263.000000,,,,,,,,,default,,,,,,,
iteration_duration,1784003730,1433.452600,,,,,,,,,default,,,,,,,
iterations,1784003730,1.000000,,,,,,,,,default,,,,,,,
data_sent,1784003730,72.000000,,,,,,,,,default,,,,,,,
data_received,1784003730,263.000000,,,,,,,,,default,,,,,,,
iteration_duration,1784003730,1432.935900,,,,,,,,,default,,,,,,,
iterations,1784003730,1.000000,,,,,,,,,default,,,,,,,
data_sent,1784003730,72.000000,,,,,,,,,default,,,,,,,
data_received,1784003730,262.000000,,,,,,,,,default,,,,,,,
iteration_duration,1784003730,1433.968600,,,,,,,,,default,,,,,,,
iterations,1784003730,1.000000,,,,,,,,,default,,,,,,,
data_sent,1784003730,72.000000,,,,,,,,,default,,,,,,,
data_received,1784003730,263.000000,,,,,,,,,default,,,,,,,
iteration_duration,1784003730,1433.451900,,,,,,,,,default,,,,,,,
iterations,1784003730,1.000000,,,,,,,,,default,,,,,,,
data_sent,1784003730,72.000000,,,,,,,,,default,,,,,,,
data_received,1784003730,263.000000,,,,,,,,,default,,,,,,,
iteration_duration,1784003730,1434.397300,,,,,,,,,default,,,,,,,
iterations,1784003730,1.000000,,,,,,,,,default,,,,,,,
data_sent,1784003730,72.000000,,,,,,,,,default,,,,,,,
data_received,1784003730,264.000000,,,,,,,,,default,,,,,,,
iteration_duration,1784003730,1433.968600,,,,,,,,,default,,,,,,,
iterations,1784003730,1.000000,,,,,,,,,default,,,,,,,
data_sent,1784003730,72.000000,,,,,,,,,default,,,,,,,
data_received,1784003730,263.000000,,,,,,,,,default,,,,,,,
iteration_duration,1784003730,1433.968600,,,,,,,,,default,,,,,,,
iterations,1784003730,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1784003730,1.000000,,,1429,false,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports,,
http_req_duration,1784003730,215.678700,,,1429,false,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports,,
http_req_blocked,1784003730,0.000000,,,1429,false,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports,,
http_req_connecting,1784003730,0.000000,,,1429,false,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports,,
http_req_tls_handshaking,1784003730,0.000000,,,1429,false,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports,,
http_req_sending,1784003730,0.587100,,,1429,false,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports,,
http_req_waiting,1784003730,215.091600,,,1429,false,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports,,
http_req_receiving,1784003730,0.000000,,,1429,false,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports,,
http_req_failed,1784003730,1.000000,,,1429,false,,GET,https://airportgap.com/api/airports,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports,,
checks,1784003730,0.000000,status 200,,,,,,,,default,,,,,,,
checks,1784003730,1.000000,menos de 1000ms,,,,,,,,default,,,,,,,
http_reqs,1784003730,1.000000,,,1429,false,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_duration,1784003730,203.363900,,,1429,false,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_blocked,1784003730,0.000000,,,1429,false,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_connecting,1784003730,0.000000,,,1429,false,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_tls_handshaking,1784003730,0.000000,,,1429,false,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_sending,1784003730,0.000000,,,1429,false,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_waiting,1784003730,203.363900,,,1429,false,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_receiving,1784003730,0.000000,,,1429,false,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_failed,1784003730,1.000000,,,1429,false,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports/JFK,,
checks,1784003730,0.000000,JFK status 200,,,,,,,,default,,,,,,,
http_reqs,1784003731,1.000000,,,1429,false,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_duration,1784003731,217.836200,,,1429,false,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports/JFK,,
http_req_blocked,1784003731,0.000000,,,1429,false,,GET,https://airportgap.com/api/airports/JFK,HTTP/2.0,default,,429,,tls1.3,https://airportgap.com/api/airports/JFK,,
